source_artist_label,source_artist_key,artist_count
"['Jack Ü', 'Skrillex', 'Diplo', 'Justin Bieber']",4a86c71bfbb8c3df6c6dfd1e8f084bf3b8b3a3bac74c5bc08ca7388c96b38cbc,4
"['Lucky Brown', 'Jairo Vera']",ccfe4278abd700d7de3a8cfdcf4327a606b3ba495e29ee263215b14f9e57e88c,2
"['Abo El Anwar', 'ARSENIK']",f17c1e05d5ab1aea72e27834f67ff40b9f9fdcb3fab80576e3a242216ba5d993,2
"['King Of Rap', 'Emily', 'HIEUTHUHAI', 'Right']",3dc5e8888f3ca712a60bcd8029a7ca19b6a84b4f5d8eacf944aa67732678f4cb,4
"['YB', 'Heiakim']",45e020821a6e328183a521bd5c50fa05141a2ab22314bec9bb47be4134941b41,2
"['GREY D', 'tlinh']",e4b5ff39e8f953e1055bd7a8c5b2cb54604b9bedf2d0b55c43e90c79015a84aa,2
"['Gente De Zona', 'Marc Anthony']",4b719a222fda027c2df0f49376d17a04ba52eed6412980cf81645590bfa11352,2
"['Fish Leong', 'Crowd Lu']",85e8860ca8af3c6bbf7d29e270cbb86cb38665e45d9594576e6f7b46886ffa68,2
['Troll'],a2465a4171ee774e184d34170af0b934220adef9205ab65f7b504fa837094250,1
"['A Great Big World', 'Christina Aguilera']",f216601421f99ff54598bd61c31aedcb62dc913c6072dd39d09a9eca4f26b629,2
"['WC no Beat', 'MC Cabelinho', 'Pk', 'MC Hariel', 'Orochi']",446c2ab021b521bd23aac3411ba7768e45c19e24b567ddfe1bd73bc1abd42a5c,5
"['VINAI', 'Anjulie']",cc487c146fff7a71606e40cc83b2f6ef6aa61b01d2296bdae2f6d1098f7a2470,2
"['Sonido Caracol', 'Chacho Ramos']",67649a67787787331ff654d5c46a37e41754ffbff418d064ebd71c9eff52125e,2
"['Mc Pikachu', 'MC Fioti']",555a0d3eaf7f8ac7e30f1bb0355f41ebddf64e27f7e1d47870185c7c4a9fc649,2
"['AronChupa', 'Little Sis Nora']",0ee9679d4d4d2fe22540d45d1b33e06710dd2ecedc6edd119d26087b95a3a5e8,2
"['Rihanna', 'JAY-Z']",849730effde1bbf431ce9241847c74adecb51d96e9e3610e4080c2981428bfe4,2
"['Pritam', 'Arijit Singh', 'Tulsi Kumar']",d38c19f128b410a13959cd88a2ca5e461c07977274e2ed1444784315059faec8,3
"['Bingo Players', 'Far East Movement']",e7727249bc8a7191489d43c7d198bf014ee44f0c9377f6c572490ed63a81b39a,2
"['Matheus Fernandes', 'Xand Avião']",d22124cd0c4b5c4d0cd7d310863d549a07c63524409d8fb911917578f60c7a0b,2
"['Los Ángeles Azules', 'Belinda', 'Lalo Ebratt', 'Horacio Palencia']",7ad3cade44552f9748345d87f1deac9f68e4913f22b4916cad0f6925de596184,4
"['Orange', 'Khói', 'Chau Dang Khoa']",257618e5faf74946d762d7e4088b93ef055fc8bc229b2bc9ebac7c43287f7550,3
"['Feranbanks', 'Zinoleesky']",52fc8bb7f629391c6eeee62373a5ca0153cbe3250ab15898d14bab7cceb0f82f,2
"['Miika', 'Neili']",6fc6f3862aca5b7289c6e5fa8b8f30bb13f872d6f14ea8fb2a378f4d81539c32,2
['Marc Seguí'],2a4d853a4111240bbe79f54f423f0289e24b53dbf15dab473840f03cde152d08,1
"['Jocelyn Alice', 'Galloway']",f779cfca121b3193a5017254647ca52286a320633631a1ae5ca406b6e4b17d2b,2
"['Santhosh Narayanan', 'Dhanush', 'Dhee']",70cd828d74b51b47699dd5019f74e8dbeb70c090cf93da51341f79f8043e32d8,3
"['Jeremih', 'J. Cole']",08c94de7095a97baa77946a8a038aa069572ebf8c0ec26b9d949b6210552fa33,2
"['Ghostface Playa', 'fkbambam']",f2814e494dfe5dc1563786efad73d1aa73d7b872746a3806e6af78b5e16d12be,2
"['Jon Z', 'Noriel', 'Darkiel', 'Lyan', 'Messiah', 'Baby Rasta']",07a96f57d4e459191d01dea9eff5e81c3c9717f4117238b7c1ef098ef80402c9,6
"['David Guetta', 'Justin Bieber']",02f27f604a988abd2ab29a4235e1dd0a22ae477488d03dd8d5b809d11e8f42cc,2
"['Daviles de Novelda', 'Abraham Mateo']",04f458631eefd7dbf1ab768d8e18ec9a17ea690089e3ffe651bd81805f341039,2
"['Mustard', 'Nicki Minaj', 'Jeremih']",1bd037f7ff9ede8daaac8c5f6b55e674020701ae230ce0196419a329ec473e19,3
"['Arcangel', 'DJ Luian', 'J Balvin']",a42bde3d971c6fcce082d158166324034f7f32a3a015ecf9c6e56d16f1f7e968,3
"['Orochi', 'Dallass']",3b63f051205892862c79a18ee556c0166b662fd81e4875539499055528f810fa,2
"['Fat Joe', 'Remy Ma', 'French Montana', 'InfaRed']",ede2cda597b22afed8f0552e401fea3212a67381d1e65399259ee4d4207d3379,4
"['Bruno Martini', 'Isadora']",dbce286fadf0bda94fb00f32052c20077909c74028b9cbfea9fb0002cb82dafb,2
"['will.i.am', 'Justin Bieber']",8a0a1abb544c3c8d4a2b405c0c10b2750bd556528111c1e1b8f8f512cdf1ceee,2
"['David Guetta', 'Martin Garrix', 'Brooks']",ccbf8dc2c595da58d4264e481d7b10c2dccf32958919781997e8ccbfda5dc578,3
"['Arijit Singh', 'Amaal Mallik']",944ff308fdb84a3733ea8b07675866ade800dda582865f01af16c33921b3142c,2
"['1Kilo', 'DoisP']",b0cc4cf28ec2eee03a8ce437677ae6ede6cc7563b14737be0fedf301dd43c556,2
"['Alok', 'Liu', 'Stonefox']",2445dde0ffe17b173c5ce01d0ab445092a7d081a17f87a2e2e4f0eb3d6b0d8cc,3
"['Grey256', 'Psycho Rhyme']",79f9e09ca2809a85e60ad3919ba68b1a04ef38ff5cecbbb9eb991dbbbd4bd846,2
"['TIA RAY', 'Xiao Yu']",6cc981d2791cefcaa548212307eeae100b47868cacd7bc3a495f723528eca035,2
"['Lamin', 'ICEKIID']",f0ec3c5c1d359f0f5e97b40ab3717844ac401444d061140f5c0dce2b4c848312,2
"['filous', 'James Hersey']",50cddabf8ef5eaa2f4add825b31389ec7e87884e4db2fb71b4fb69207717ef19,2
"['Justin Quiles', 'Zion & Lennox']",b982a90d5533da7fb585442a9ccaa65ada9751acc88b625af753214dd1d81ba2,2
"['Cris Cab', 'Tefa & Moox', 'Willy William']",3a5ec0b5f1895dd3e77e0cd5cadc808b2ef7faf5c605ea12534b05244cca7a62,3
"['Piruka', 'Khapo']",3ce0deeecda4b46aef358990fb2a0583c0b80d313e67e7990c8c01356b252efe,2
"['Dimitri Vegas & Like Mike', 'W&W']",3e0cf12c64eadc4168ce5e95e78f343612f5ae71e8adeed7aa3b0b89a02bdc77,2
"['New Wavy', 'MC ApÅ¡aude']",839b62d8c76dd9bed28aa1ade33dbee037f41164ec7bc2585bde66dc3a3d2683,2
"['Pancho Barraza', 'Grupo Firme']",abffb17baf9ded25aaf15eccde003ea217688175553d4940d5e22738f531a636,2
"['Hassa1', 'Flack']",63f671e435f58d31c5b370242e3b3afb2bdf09531b3365b5048a9e9927e5f7dd,2
"['Imanbek', 'Goodboys']",3c17bf82be02958bf896ceb6baba0f8a5efd0cf99f87d40c71c4e8e347bf3a60,2
"['Oliver Heldens', 'Shaun Frank', 'Delaney Jane']",a2c54f884d668f2e4967eddc92b05e64f6e26d249f2cd972a4ae45f92374ad08,3
"['Alx Veliz', 'Don Omar']",a7f984d926a07cd7bcdb2fced3beb9344be16122425c532ac013fada314eaea7,2
"['DVBBS', 'CMC$', 'Gia Koka']",4d784484927ab207d2a07859d95ba513719b443c87033f898c991c3e22054f92,3
"['Yzomandias', 'Karlo']",28fe850b4be0d8f85107baeb68d74945dd49bcab0af701f428bb8f8bd4d68adc,2
"['Kreisais Krasts', 'Ivans Baigais', 'marcways', 'Cepums', 'Pionieris']",bc6a42b6a10dbef2af922b04409aeebc9c25d7f02a95194bba7c6a0b922cebb1,5
"['Frenzyoffixial', 'Bizizi', 'KayGee DaKing']",5ad3aa171825bd6158c339ba3367eb6e0e187022562cd3450f7bb90ca502beed,3
"['Lola Indigo', 'TINI', 'Belinda']",4834488e0ab6438d937f794690c6e447eed3688668fa0d90332f66fc79164365,3
"['Pháo', 'Sterry']",e30c7ecde97632fd19f083a347c58d480b557c49785bc7359b924c32682a762d,2
"['Miguel', 'Travis Scott']",52a2206f6e88df816c407192a7fa8bdf277453a9b8b3820f4ded74d69e5d9177,2
"['Anelia', 'Jivko Mix']",ee25e0709be0266fa0cdc41a0b43520dcb292863d6de23b3d79a9b5256348855,2
"['ACRAZE', 'Cherish']",c7dd2f78bf7f4bb485962de682afc9d5eda64741cde8a19cab9f403f347d09a1,2
"['Revol', 'Bad Bunny', 'Bryant Myers', 'Zion', 'De La Ghetto']",0b17628459e85a5ae4f01dc368dca1e758a05630a4d84bbad5edf4d81af35b72,5
"['Mr. Polska', 'Abel de Jong']",3c20f62e6be78d6bfbe33fcea06bcd038feec653b84b4b420a1263c256677f87,2
"['Ghetto Kids', 'Guaynaa', 'Mad Fuentes']",f772ed486611c79462cb7508f901b04e1677d1c37397dbd1fb3a19de0bfd0077,3
"['SB Maffija', 'Deemz', 'Bedoes 2115', 'PlanBe']",d36fe947e0cd0385ab7888d0aa71debb7a3c0d022c7a90d313eddb65b815a83c,4
"['Molotof', 'Marwan Pablo']",132990c12806217c8e4b3c9ccd857538324f899dfd1164f7ce2641e859435b57,2
"['Sam Feldt', 'Lucas & Steve', 'Wulf']",3511295cfebcb49450ffbeaffb754041f901ad09b38925cd9662d77c6f09bc69,3
"['Behrang Miri', 'Victor Crone']",4fd6adb0336c11e5b78ea50ae96da277e9f9dc0105aaaa540f9020999fd49d36,2
"['KKevin', 'G.w.M.']",1b6f4a965deb05e05c2181ab8006473285f9bbc92beff41b6f79d15a3b479e5d,2
"['ByeAlex és a Slepp', 'Dannona']",b890e114d205cee98f570fef6ab985278b2dfe911638cb3606b2ee1fe2e123dc,2
"['R3HAB', 'Amy Shark']",a83504b7d872dd8225f9ec4ff8d4dbaa24f5873819157ee6514a90eceafbdb9c,2
"['The Mousses', 'URBOYTJ']",6c9efc15bb2e07e73712baab84c5289c7251b674063d57bb9534f13620d15806,2
"['Ronan Keating', 'Maire Brennan']",9ecd5c42734e2089d37a872cf6240b6d67a01cbd0a450208e6152f8dcaa26b04,2
"['Lil Baba', 'Abyusif', 'Abo El Anwar']",a7c3beeee87a91a20e6fc0bdc2ed4d59bbea95f8fff76862ed0496f64dc94f2d,3
"['Izzy Bizu', 'Marcus Layton']",fb76aabfbec6899e5418b10290aa6be393cab826c1360ae610d48003ee7f1bf4,2
"['Yellow Claw', 'Tabitha Nauser']",68637853fa74902d3420feab15914c151234485a0e1eda47b6d5251d7af63c6f,2
"['Cheb Bello', 'Master T']",702b4ea57fbe3079c32925ba2f49495d415e56d3e6fa019f1f990f2b7da7f67b,2
"['MC WM', 'MC Lan']",48795318ed6ab9fbc0d8bf1b5d10e70e3eb218fa85cf33d02b34711c2b6ebb2a,2
"['Dani Gambino', 'Wang', 'Dj The Boy']",88d62b7cfb6791d20e91ce1139f90792884c71085906f434238b33ac2bf8324f,3
"['Anuel AA', 'Sinfonico', 'Farruko', 'Ñengo Flow', 'Casper Magico', 'Darell', 'Bad Bunny', 'Lil Geniuz']",7e04112b244fc4a56c72ec9954d835ae7c0962ed87aee9b3f3d0c085182b5fbe,8
"['Senior Oat', 'Mzweshper_sa']",040bb6ced2d20e604d9e40469dc77540e4122025137d5d4808fa1dd8f699ddad,2
"['Meek Mill', 'Chris Brown', 'Nicki Minaj']",6df69078bd655ba94e260a24b4d77a560f72dfbb5398d62660eecac3481484a2,3
"['Disclosure', 'Gregory Porter']",b1bfff7f7508e1e91ee529738125506fa07f9f2695fe4acced4b5c9236969a58,2
"['Sissel', 'Odd Nordstoga']",a1795e8014201503e37ca21b91b4a41cbd16d65e3ba2bf2dc2592da241f97043,2
"['Tommee Profitt', 'Beacon Light', 'Sam Tinnesz']",bcabc9d8390a33c6090c3ffa526b633eca9e90c1cdfa4244a82596a343f8dd21,3
"['Delacruz', 'Maria', 'Ducon', 'Luiz Lins', 'Diomedes Chinaski', 'BK', 'Kayuá', 'Pineapple StormTv', 'Salve Malak']",958ad5324e5695cb10681c1183b683a6fe1629b95466dfa4641df1505ee5d303,9
"['Fuego', 'Arcangel']",69ce7223c025a2e596acee016b82b56f6cabbe3c070da9243e816d3534418334,2
"['Ventura', 'MC Juninho da VD']",97964249f0a70d6299bf7919a09126a4dfffbe3f1b2579f8ede530404df3c510,2
"['R3HAB', 'Mike Williams']",590348b11b91ebc067dec7169aadfead125e3b4bdc73951ea3c796fbf4a03f96,2
"['Gromee', 'May-Britt Scheffer']",b94bfeff3014e33a32cc2b0a02540c9df19a0390a9955689feab2dcbf481c690,2
"['GIMS', 'Djuna Family']",6f09e702f89d0fb3d1a954d2efee62912d7820202c50636e01046e909f1fbaf0,2
"['Wani', 'W.A.R.I.S']",983767ea44c6623d90bf712c92c2c4ad3d08f97a477af0886538446dbfd7fd33,2
"['Ben&Ben', 'HARV']",c6106a3cf82f53b6bad4364f93a0144a774c7bd0f52ca98c7e53a2061a845d85,2
"['Dani Gambino', 'Dj The Boy']",4c6ca21d5ea0e2c6241daceb99947cb91313ab8fbf59f2361ff0de5da8d1fcbd,2
"['Mas Music', 'Aymos', 'DJ Maphorisa', 'Kabza De Small']",cd6b6e6163c4e85f91e0bb3317bc68de6d5d16147c39375a4947c673224c1c4c,4
"['Guilherme & Benuto', 'Israel & Rodolffo']",af041100575782126155cd3bbe4a65760c62bd521ef8325498caeede2e8134b5,2
"['Zuna', 'Azet', 'Nash']",3a59b08c584060a8ecf30d93a4ac05592f9833f0b0bbaf11deb6af5470ca80ae,3
"['Saweetie', 'Doja Cat']",e96200fbeee502310cc987bc2cc51fb2ce6fc6088fdfe8522b338eb485d42c6e,2
['Aaron Carter'],022843347194c1c373efe3e6761589c38ca584d4f532ebd22f1a2355a1e5e2fe,1
"['Joan Y Su Elite', 'Manuel Rodriguez']",c6f10201a61aadfbdd308d945a9eecf1ce2af1581a24f488809e2df8cf3ad50a,2
"['Robinson', 'Jason Derulo', 'Rema']",743d90df4933bf6143d5cd89c47a5bdc19d0af8e22ff17a8a2e0d863d962913f,3
"['Eldzhey', 'Kravz']",b4f89cbf8cc1922836a816814b94297a0f428878d4d53b4338ac71eb44e207cc,2
"['Rihanna', 'Drake', 'R3HAB']",5052d184e22c5fba37b2e33e75ba08b501c7fee5b8f4b9e6d97fb457fe55784a,3
"['Gustavo Mioto', 'Maiara e Maraísa']",d7f4aac5fdcc57a9c496166078b047818084618324ba3d542d33b16cb94c50ef,2
"['Nabález', 'Morat']",0b65d7dca2d1c85b21c90adea09cad3711aa2238fb9f23a7fe1b3ef0a63a57d5,2
"['Marcos & Belutti', 'Ferrugem']",6196ffe9d8b9a440324eee98629ce8c50c54c7e740b5cf0b3e4ccaa2cbb4989e,2
['Eza Edmond'],a3b838692604fe0c0d0d443464d707244a85db55ab4ccc8c0e0274f5b44853d3,1
"['Ariana Grande', 'Mac Miller']",0a41584f1163f66477ff48b7c8a13bdd3e0a5fdae5396b8b1eb7effeb9ebb6ed,2
"['5MIINUST', 'Genka', 'Cool D', 'Vana Yoss', 'Beebiloust']",f9f47f90fd26c826537f293dfc63046c7115bf45f1bfd898d6e3039756d77131,5
['Ezra Vine'],671af07aaea515650a2c726d29b0ebf93733f562cab9dcca4205a66de027fad7,1
"['Jonas Blue', 'Theresa Rex']",a780c61213f1408f3633186e9cbbb503c08f34f23b595387894076792e070c0b,2
"['Peer Tasi', 'Pablo Rosenberg']",a491d50f0991d154bc20e8cec6507a846e9476c42cd92c752c070c77084fd957,2
"['Nicki Minaj', 'Lil Wayne']",86b799f2edc65e94a5a1062b45182aa8d8479d279bab7ae92024e80464eaf9e3,2
"['Fally Ipupa', 'Aya Nakamura']",12ba1207b93898662157014f3a9c96dbf307479b846da89a06421b2e7911b288,2
"['Papillon', 'Plutonio']",b1c7a2a64ed6538bd6fb272a254cebc7ad52739d2e952880fa8576a49bf96f89,2
"['Chris Brown', 'Young Thug']",354b9e363f27c0dd2e591e769874d9da28828ce3ef36a59fc6d49c52463da731,2
"['Kryštof', 'Karel Gott']",f2b9a5254eed1c6941e9ce746b2b2d607344d07c7b3e5aed9a2d68ac4a81a65d,2
['Qzeng'],a2c90252fdcfa6c24e2403acaff200f7e15ab3dd946659fdf05581228f0ad678,1
"['Jota Quest', 'Anitta', 'Nile Rodgers']",71923847899d9ff43553cf71eea4124955ce51ea64c019b0959ed9376d265003,3
"['Matoma', 'Becky Hill']",b709a0738fa16bd8c86edf68e2738077212e4121552efec557e4ae2029ccbdbd,2
"['Merk & Kremont', 'Ady Suleiman']",0940160b2f5d579d56304bf4607bd2d31ec7896d077f2f3b38238b78411c4b75,2
"['Camilo', 'Los Dos Carnales']",b5747d257fde34d4e5735187204504dcafb8856f140c5f81c21d37357e6cb640,2
"['Grupo Firme', 'Grupo Codiciado']",641366fd01511461d229fc0c77cd9a9ddc495db5a21dc565fdc8af4cabeae284,2
"['Shayfeen', 'OUENZA', 'ElGrandeToto', 'Madd', 'West']",0e26d6b13e07d3fd580f6a2f34c342dcc0c451a63d7ab0d631f70fd50be64894,5
"['Nemazalány', 'Sofi', 'Lotfi Begi']",19d63db80dd8cc6357ca3d2bb225004125d7802b176d4734c8ed42714b25b87c,3
"['Mc Th', 'MC Menininho', 'Medellin', 'Dj Victor Falcão']",2080bbe6dca83498e4bf7bd9a7c53168e1f14d85d473ded3a89efcd4b2856705,4
"['Daniel Caesar', 'H.E.R.']",7290bdbcb2f41ed0450de5dc41d15605d9f98fec74cdf15e1a9b600fb60ffdb2,2
"['Sixto Rein', 'El Potro Alvarez', 'Farruko']",ff9b69d71623877a2ed33541f08904ea897db35a28d9cfa2f09223f996d14ff6,3
"['Soa Mattrix', 'DJ Maphorisa', 'Phila Dlozi', 'Boohle', 'Kabza De Small']",09ca76c745c4b5c567aba95baf3967368d7e447ce1ba8372985f380047b26980,5
"['Kanye West', 'Pusha T']",8c0f8d54743abbdace240315abec60cec056ce85b67d794152bba8bb0b176a78,2
"['Theo Rose', 'Bogdan DLP']",48e62788e01a92b156032e2e91baf026955d4a1bf9ee0af16d02a1c229d716e0,2
"['João Gustavo e Murilo', 'Atitude 67']",518dac162e22eb7f88f5656c2593609bda41dc292e26e98f3ffa72eed006b723,2
"['The Chainsmokers', 'Halsey']",e0e1d01ff702552203b0c699cb99adee029c6ab611d800514118130e9f6548ef,2
"['DENNIS', 'MC Nandinho', 'Nego Bam']",7723170dbe0cf890f29cc3b8d0f7046d7f07ffbe29a10b033e59c2bd784f4f88,3
"['Jay Park', 'Hoody', 'Loco']",d2b80556ba4467bc1eff02129cbd5a9dcbf6fcf40dfe84c9a48f535b5066780d,3
"['Luis R Conriquez', 'La Decima Banda']",c82932144e777f38a2efd69e2cdbe9bca083875d90d0346b3db6b882b89ed019,2
"['Thiago Brava', 'Os Barões Da Pisadinha']",26f1d9654c6011cf25e552a23248f69acac61dc41c50c9f3fc472d163d85ae8c,2
['MAW'],d30299dd7477d6a168f97e0966cb60ae97d60358f73d968a87b7aec9c978d1be,1
"['Lagum', 'Ana Gabriela']",8bd1f35b6e5896af855cfa707fe802f964f648042be7634bb6929294365f1b8f,2
"['Big Zulu', 'Lwah Ndlunkulu']",86b14f667312b814112c11210b085b668905abf3eb5b44275f8124b7f88ce000,2
"['Yohani', 'Jubin Nautiyal', 'Tanishk Bagchi', 'Rashmi Virag', 'Surya Ragunaathan']",19e779a717c8ea960697d4d8d94eed5501b1c09866ff2df515778993031fe816,5
"['Mobtrap', 'xnrst']",d61dae498993c77112620fffe9cbd3c1466031252e7dd14c4e256a6fe205ff4c,2
['Fangoria'],10ebc8ffb297dd0dc74407a1fe94ea7c5230b91f4d1ff977664f9e2cf820257a,1
"['Swedish House Mafia', 'John Martin']",a62076ed92e42639cf742f7e96d37da21ad10fbcee23ee8192ffe4b698a0f080,2
"['El Jordan 23', 'Marcianeke', 'Pailita']",26263d7f197d9af7189675aa2acb12ad0579401f49b4f3e74ef7005ea8ff31e4,3
"['Kygo', 'Conrad Sewell']",37c06c8606f3610fb1ebecb994cf183985730034dc6f6637f5b6ba62e57cb19f,2
"['DJ Snake', 'Lil Jon']",7fe8b84c3b213bf7e3c2ab923a918c0391d49a9eaacc892638dd55591e8245ac,2
"['Louis The Child', 'Wafia']",aac8ae6cac3d62f1b1ff096c1cd11e0b39c13c41f80dcdfe023cf81721678c7d,2
"['Filipe Ret', 'Dallass']",ea81373b2d1447982f9a15c3e35e4aa6932a6410a8a3e905b1ed334c370eda0e,2
"['Internet Money', 'Gunna', 'Don Toliver', 'NAV']",2c2a3b90662185d8cb506a14104d4b78a9483750f6893f381d3ee42507da7c2f,4
"['MC Paulin da Capital', 'MC Ryan SP']",6f778e204c232cede72ed5168e3a1367bba37390561394e8c992806dfeeb7a05,2
"['Los Ángeles Azules', 'Ximena Sariñana']",ca680e8e01e1c212a5dd3b02d596a93f72a92a135b8e443d8173fd11ff35c00f,2
"['Remady', 'Manu-L']",c29b10504aefa52986e173227b0368d0d4e673aed84ad6efa45c56fbd8a5f394,2
"['AG', 'Lauri Saatpalu']",01bddb608b4b8458c0b4e347c91bf4065dfd6f43db97c003a1c545523c7f4472,2
"['Calvin Harris', 'Florence Welch']",63dcdd7198eab70bdb950e7bb6e1aa21117a2abb6350c74f44e51440d6649cb0,2
"['RPT MCK', 'Trung Trần']",8e360424bdb87900a8feb1a5e31f62320598f80e57253ec159d0d61a424c0d8c,2
"['Ryan.B', 'effie']",51390feb11a14028d1307d57fb5c09a998b4b9a286f74f9b80d5d2420f63f895,2
"['ElGrandeToto', 'Ayra Starr']",027770325cb2811fbe8ffb6c1fcb6d5aabfe6b5a12b90467a1b50bc4779d0f7b,2
"['Cocos de la Calarasi', 'Vali Vijelie', 'Iuly Neamtu', 'Manele Mentolate']",bbc5ff1e708421dafb405fc3ef7f3bdf3cd65f0af84ec5acf7ba9acad9c4179a,4
"['Blue Mary', 'Rami & DW']",1b06c76eb578eba1cda79076cc1d5e52fafe201da9450cd80dfe25d703e4ea03,2
"['Jawsh 685', 'Jason Derulo']",39bb270f7e73040b558d9f500d72caa2787eff005f07baa367c19a8274437665,2
"['Nerry Money', 'BARBEL']",4fd8378045c81f25b80a146c60048782151da5757ce0be6a1496c26692cfd9b1,2
"['Piso 21', 'Manuel Turizo']",74cfc04805e1cc7c1b640b3a1100a40288c1b2b9acc41db5b444abbc523c0ad5,2
"['Sima Martausová', 'For You']",07e8fd6efdd4a92d0c63d503b83fa28592eef332d6c25eb1db94a15c8d299864,2
"['Duke Dumont', 'Jax Jones']",7ea118150a8338761915c6a8c7d8f60f8dbde8443f49e77ad37740252fc93efe,2
"['Eden Hason', 'Agam Buhbut', 'שחר סאול']",2308934755da2c999ceb0ab43e4e940cfa98de75d6db8fb3eab304f3fa576c54,3
"['Jessie J', 'Ariana Grande', 'Nicki Minaj']",89879ad2efede73f535b061991478527e65a7f29d9aab9ca96cc3f05bd915e4f,3
"['Dj W-Beatz', 'Ventura', 'Mc Rennan', 'MC Bruna Alves', 'MC BN', 'MC Rick']",a33c5835bd9a6ae2ef508b2ba4425baaa56b97ef0145d9eb7710582eda7f34ad,6
"['Art Storm', 'Schneebastian']",5aef2ecb69666223072c417d703cb98096478f8ded1a2c0d7e10cf00f41c8de7,2
"['Nicky Jam', 'J Balvin']",2e1851d6cebe69fef8f5c2e296dca3f2cbbd1916e412e95469b939e9ba642e53,2
"['Xriz', 'Dasoul']",8c59c5d4905b61e28beae8d1106ba4d916aa7b4035e0d9374ff4725eafdf4e1d,2
"['Ulrikke', 'Ben Adams']",17dfac00702a7baeac6ce595b7fd60684372cfcd403412dc16ad4b7b7e45c864,2
"['Dash Y Cangri', 'Sashi', 'Carlitos Junior', 'Tommy Boysen']",495ab9515cc36c0958b0d6e0310f5e22cb0bb73d9ed700e92e24fc988ad805f9,4
"['Ilian Boyd', 'Сиана']",1458e345e0f74a4d3285139316480b64f30c0305959752ac299b54d000d9ca5f,2
"['Emilia', 'Емрах']",a72c96d6d9a1c2e910268305a9b587bcb099ca33c586e8b5e8b6deb7b89bf686,2
"['Marshmello', 'Omar LinX']",46e2ef620a1e3cabbb7e9ce7a43bf3278bc1332ecdd19f30418849f36635b90b,2
"['Aden', 'Asme']",0e5537dda5f38a77499a6dea86b82d026d5e8b790117871a9f1b19ba7876cb12,2
"['Afterklaps', 'Mike Palace']",2bb0671b6754863c372eaaedd3148eebb5c8a066924ef19f0caafe55e65323ae,2
"['SödraSidan', 'SAMI']",1efb56b3f9da3812677ce91b4c06da481d64663bd9cfc4197aaf5fd6cb3c54c7,2
"['Ian', 'Azteca']",aaf0cce0479505cb0616263160bb85c02903f530ddca3f9edee792cb34cba1f9,2
"['Tussin', 'DaDon', 'Kiv-U']",9c0d2ab9dcc855b4f19a63b97e9727c1aaaeeb30e81af61ae60326773c8aacbd,3
"['3enba', 'G. Oka']",647aef566042fec529f9842bb07350eb40cab057a97d3a76d0a591a6ebfcbd66,2
"['SZA', 'Travis Scott']",007e7ec77a53a1cd532eab944c321ec67ed56543d3f6cbc0212591e2ef9b1c09,2
"['5MIINUST', 'Genka', 'Jalgpalluri Tütar', 'Kuera']",5c360fe7eb19f9c4ee3c5282020bede1a754fb3f733ca2f6e1fad74abacfe85c,4
"['Lubomír Lipský', 'Jirí Malát']",9fe3120f0c2241704fbb367df22b2f46ea44151fbb33609cc84f1e3dcc5921cf,2
"['Nicky Jam', 'Enrique Iglesias']",b96abbc4858778305459063df012c0cee907bbcf10d43efd3583d000bdbb4df3,2
"['MYA', 'Abraham Mateo', 'Feid']",0c223ea214a0ee2446324ca18e8cf9924f50dd98747257ccc245f8e068d60b55,3
"['JNYBeatz', '193']",545e2bdf8d327479dcb17be806333c79c62b641e5cc501942713e44499a0bf09,2
"['Nakor', 'Belén Ayuso']",06be9ce0901a8a9db619cf5a9456732aa6d891fc026808df35e35890cfbab2b7,2
"['Kungs', 'Stargate', 'Josh Golden']",449cdedffa324aab832c50d99667f80ddbc9d2c409a24b8c7f34452ca4391a5f,3
"['Bogdan DLP', 'BOB']",01aafbf715dc8b47e5b1a6fd2007026fafad849d336895af89d47a5af538cac8,2
"['Max Jenmana', 'พรปวีณ์ ตันกิจจานนท์']",20d4447312a718274ce80d49909c33ab09fad07378752b50ce42ef5434a9f77b,2
"['El Boke', 'Rochy RD', 'Jon Z', 'El Dominio', 'Shelow Shaq']",141c81da3ebcaede80e20527d746032cc6fe90c70d1db8b9171588cd4e789251,5
"['Vladis', 'Monika Bagarova']",d664969777619c9e29ea1883c5168571164f39ec7c32d53f37f3b6fe44c4e464,2
"['Imagine Dragons', 'Kendrick Lamar']",618bcd7e33d5fcbe21f00ad3f3286cec40e3a0e319dafa14205d38f68cd3be26,2
"['Bad Bunny', 'Chencho Corleone']",f717193ab850c4bf396e09c88c81d10108b996cf47908e5ec74de49ee63bfb6f,2
"['Baby K', 'Andrés Dvicio']",c29ddbf6536a54cfc607b4ac3caf54e95c45944887dace4ddad8eae972162ab4,2
"['Chayanne', 'Wisin']",7403ab24d9bd2800bbead3a7a3c1422141b894102334a01bea6858d1ee03fb7d,2
"['La Joaqui', 'DJ Alex']",14954db2f768518a99b57b1130a883b59a07734ec60e2242232f8688baeb978e,2
"['BARBEL', 'Kevin', 'Haquil', 'Nerry Money']",2d15d70bfd81f6910fac21fd8aaa104b9c792c35a0a7c1b5542cdaa6d3d0c460,4
"['Kato', 'Brandon Beal']",f0ebfd09e8e33d6880ca4b3faf9aa90549d4be067b4fe6348fb66b8530ee3c68,2
